dates,species,caught,sold,value,price_per_pound,inflated_ppp,inflated_dollar,inflated_value,month
7.1895e+05,6,194,158,88,0.56,3.8304,0.77422,601.92,6
7.1898e+05,6,269,243,181,0.75,5.13,0.77422,1238,7
7.1901e+05,6,2694,2694,1535,0.57,3.8988,0.77422,10499,8
7.1904e+05,6,632,622,292,0.47,3.2148,0.77422,1997.3,9
7.1907e+05,6,2097,2097,1138,0.54,3.6936,0.77422,7783.9,10
7.191e+05,6,2497,2483,1231,0.5,3.42,0.77422,8420,11
7.1913e+05,6,4674,4651,2670,0.57,3.8988,0.77422,18263,12
7.1916e+05,6,1454,1414,862,0.61,3.9564,0.7974,5590.8,1
7.192e+05,6,476,461,290,0.63,4.0861,0.7974,1880.9,2
7.1922e+05,6,1227,1194,649,0.54,3.5024,0.7974,4209.3,3
7.1925e+05,6,672,667,493,0.74,4.7995,0.7974,3197.5,4
7.1928e+05,6,884,846,529,0.63,4.0861,0.7974,3431,5
7.1932e+05,6,1495,1490,857,0.58,3.7618,0.7974,5558.4,6
7.1934e+05,6,2225,2225,1629,0.73,4.7347,0.7974,10565,7
7.1938e+05,6,3370,3370,2058,0.61,3.9564,0.7974,13348,8
7.1941e+05,6,1771,1657,1074,0.65,4.2158,0.7974,6965.8,9
7.1944e+05,6,2396,2363,1481,0.63,4.0861,0.7974,9605.6,10
7.1947e+05,6,1703,1600,929,0.58,3.7618,0.7974,6025.4,11
7.195e+05,6,3534,3378,2085,0.62,4.0212,0.7974,13523,12
7.1953e+05,6,1385,1290,987,0.77,4.7238,0.8214,6055.1,1
7.1956e+05,6,8786,8634,4722,0.55,3.3742,0.8214,28969,2
7.1959e+05,6,7329,7199,4307,0.6,3.6809,0.8214,26423,3
7.1962e+05,6,3207,3182,1869,0.59,3.6195,0.8214,11466,4
7.1965e+05,6,466,449,385,0.86,5.2759,0.8214,2361.9,5
7.1968e+05,6,513,465,390,0.84,5.1532,0.8214,2392.6,6
7.1971e+05,6,3985,3985,2441,0.61,3.7422,0.8214,14975,7
7.1974e+05,6,3974,3965,2538,0.64,3.9263,0.8214,15570,8
7.1977e+05,6,2476,2431,1744,0.72,4.4171,0.8214,10699,9
7.198e+05,6,2316,2243,1564,0.7,4.2944,0.8214,9594.9,10
7.1983e+05,6,5790,5734,4091,0.71,4.3557,0.8214,25098,11
7.1986e+05,6,246,211,182,0.87,5.3373,0.8214,1116.5,12
7.1989e+05,6,5626,5536,3695,0.67,3.9378,0.85596,21717,1
7.1992e+05,6,2980,2940,1973,0.67,3.9378,0.85596,11596,2
7.1995e+05,6,3010,2973,2421,0.81,4.7606,0.85596,14229,3
7.1998e+05,6,6972,6925,5341,0.77,4.5255,0.85596,31391,4
7.2001e+05,6,5648,5643,4100,0.73,4.2904,0.85596,24097,5
7.2004e+05,6,3216,3207,2338,0.73,4.2904,0.85596,13741,6
7.2008e+05,6,4666,4635,3266,0.7,4.1141,0.85596,19195,7
7.2011e+05,6,4199,4179,3132,0.75,4.408,0.85596,18408,8
7.2014e+05,6,5423,5409,3581,0.66,3.879,0.85596,21047,9
7.2017e+05,6,1173,1158,804,0.69,4.0553,0.85596,4725.4,10
7.202e+05,6,2446,2427,1905,0.79,4.6431,0.85596,11196,11
7.2023e+05,6,4210,4112,3039,0.74,4.3492,0.85596,17861,12
7.2026e+05,6,1723,1685,1242,0.74,4.2139,0.90221,7072.6,1
7.2029e+05,6,2259,1995,1813,0.91,5.182,0.90221,10324,2
7.2032e+05,6,3509,3442,2730,0.79,4.4987,0.90221,15546,3
7.2035e+05,6,1426,1411,1442,1.02,5.8084,0.90221,8211.5,4
7.2038e+05,6,4657,4648,3662,0.79,4.4987,0.90221,20853,5
7.2041e+05,6,3592,3556,2503,0.7,3.9862,0.90221,14253,6
7.2044e+05,6,3078,3078,2856,0.93,5.2959,0.90221,16264,7
7.2047e+05,6,2740,2738,2415,0.88,5.0112,0.90221,13752,8
7.205e+05,6,5889,5860,5557,0.95,5.4098,0.90221,31644,9
7.2053e+05,6,3569,3531,2995,0.85,4.8403,0.90221,17055,10
7.2056e+05,6,1588,1552,1697,1.09,6.207,0.90221,9663.6,11
7.2059e+05,6,2886,2755,2144,0.78,4.4417,0.90221,12209,12
7.2062e+05,6,1488,1431,1095,0.77,4.128,0.94569,5870.4,1
7.2066e+05,6,5010,4985,5567,1.12,6.0044,0.94569,29845,2
7.2068e+05,6,5807,5785,6924,1.2,6.4333,0.94569,37120,3
7.2072e+05,6,3949,3848,3957,1.03,5.5219,0.94569,21214,4
7.2074e+05,6,5544,5529,4570,0.83,4.4497,0.94569,24500,5
7.2078e+05,6,2071,1982,1810,0.91,4.8786,0.94569,9703.5,6
7.2081e+05,6,3907,3834,3924,1.02,5.4683,0.94569,21037,7
7.2084e+05,6,3728,3595,3191,0.89,4.7713,0.94569,17107,8
7.2087e+05,6,6857,6764,6079,0.9,4.825,0.94569,32590,9
7.209e+05,6,3306,3282,3476,1.06,5.6827,0.94569,18635,10
7.2093e+05,6,2176,2146,1975,0.92,4.9322,0.94569,10588,11
7.2096e+05,6,6951,6870,6893,1,5.3611,0.94569,36954,12
7.2099e+05,6,936,907,893,0.99,4.7799,0.98481,4311.6,1
7.2102e+05,6,1276,1193,1054,0.88,4.2488,0.98481,5088.9,2
7.2105e+05,6,4219,4098,4057,0.99,4.7799,0.98481,19588,3
7.2108e+05,6,2376,2109,2067,0.98,4.7317,0.98481,9979.9,4
7.2111e+05,6,3669,3608,3948,1.09,5.2628,0.98481,19062,5
7.2114e+05,6,2027,2007,2541,1.27,6.1318,0.98481,12268,6
7.2117e+05,6,4785,4688,5633,1.2,5.7939,0.98481,27197,7
7.212e+05,6,2517,2490,3036,1.22,5.8904,0.98481,14658,8
7.2123e+05,6,8639,8591,7477,0.87,4.2005,0.98481,36101,9
7.2126e+05,6,3985,3861,2988,0.77,3.7177,0.98481,14427,10
7.2129e+05,6,473,436,439,1.01,4.8765,0.98481,2119.6,11
7.2132e+05,6,4537,4472,4597,1.03,4.9731,0.98481,22195,12
7.2136e+05,6,4493,4413,4678,1.06,4.6898,1.0208,20697,1
7.2139e+05,6,7186,6886,7000,1.02,4.5129,1.0208,30971,2
7.2141e+05,6,5449,5382,6822,1.27,5.6189,1.0208,30183,3
7.2144e+05,6,6607,6538,5126,0.78,3.451,1.0208,22679,4
7.2148e+05,6,4483,4467,5399,1.21,5.3535,1.0208,23887,5
7.2151e+05,6,3568,3568,4424,1.24,5.4862,1.0208,19573,6
7.2154e+05,6,2540,2532,3612,1.43,6.3268,1.0208,15981,7
7.2157e+05,6,6948,6928,9010,1.3,5.7517,1.0208,39864,8
7.216e+05,6,6305,6228,4823,0.77,3.4068,1.0208,21339,9
7.2163e+05,6,4163,4083,4208,1.03,4.5571,1.0208,18618,10
7.2166e+05,6,3016,2937,3472,1.18,5.2208,1.0208,15361,11
7.2169e+05,6,5050,4714,5311,1.13,4.9995,1.0208,23498,12
7.2172e+05,6,2590,2317,2587,1.12,4.6853,1.0397,10822,1
7.2175e+05,6,2197,2000,2456,1.23,5.1455,1.0397,10274,2
7.2178e+05,6,7655,7570,8897,1.18,4.9363,1.0397,37219,3
7.2181e+05,6,7088,7069,9776,1.38,5.773,1.0397,40896,4
7.2184e+05,6,5179,5129,6761,1.32,5.522,1.0397,28283,5
7.2187e+05,6,4747,4663,6001,1.29,5.3965,1.0397,25104,6
7.219e+05,6,4519,4482,6099,1.36,5.6893,1.0397,25514,7
7.2193e+05,6,4197,4167,5859,1.41,5.8985,1.0397,24510,8
7.2196e+05,6,6171,6126,7777,1.27,5.3128,1.0397,32534,9
7.2199e+05,6,3197,3070,3836,1.25,5.2292,1.0397,16047,10
7.2202e+05,6,6609,6491,7856,1.21,5.0618,1.0397,32864,11
7.2206e+05,6,4240,3945,4712,1.19,4.9782,1.0397,19712,12
7.2209e+05,6,3351,3284,4144,1.26,4.9492,1.0768,16277,1
7.2212e+05,6,6665,6608,7607,1.15,4.5171,1.0768,29880,2
7.2214e+05,6,3167,3041,4725,1.55,6.0883,1.0768,18559,3
7.2218e+05,6,8458,8453,9851,1.17,4.5956,1.0768,38694,4
7.2221e+05,6,4899,4839,5742,1.19,4.6742,1.0768,22554,5
7.2224e+05,6,3367,3367,4124,1.23,4.8313,1.0768,16199,6
7.2227e+05,6,1269,1253,1765,1.41,5.5383,1.0768,6932.8,7
7.223e+05,6,1447,1442,1944,1.35,5.3027,1.0768,7635.8,8
7.2233e+05,6,5497,5457,8091,1.48,5.8133,1.0768,31781,9
7.2236e+05,6,2826,2796,3713,1.33,5.2241,1.0768,14584,10
7.2239e+05,6,2758,2702,3566,1.32,5.1848,1.0768,14007,11
7.2242e+05,6,5439,3959,5199,1.31,5.1456,1.0768,20421,12
7.2245e+05,6,3277,3227,4514,1.4,5.1111,1.1232,16480,1
7.2248e+05,6,7433,7239,9894,1.37,5.0016,1.1232,36121,2
7.2251e+05,6,8949,7358,9537,1.3,4.746,1.1232,34818,3
7.2254e+05,6,10249,8738,12928,1.48,5.4032,1.1232,47197,4
7.2257e+05,6,5804,5593,6757,1.21,4.4174,1.1232,24668,5
7.226e+05,6,3466,3462,4885,1.41,5.1476,1.1232,17834,6
7.2263e+05,6,3832,3808,5880,1.54,5.6222,1.1232,21467,7
7.2266e+05,6,4740,4679,7369,1.58,5.7682,1.1232,26903,8
7.2269e+05,6,5737,5694,8110,1.42,5.1841,1.1232,29608,9
7.2272e+05,6,5273,5184,7078,1.37,5.0016,1.1232,25840,10
7.2276e+05,6,8307,8248,11419,1.38,5.0381,1.1232,41688,11
7.2278e+05,6,7427,7224,12108,1.68,6.1333,1.1232,44204,12
7.2282e+05,6,4528,4465,7240,1.62,5.3114,1.1593,23738,1
7.2285e+05,6,5813,5712,10480,1.83,6,1.1593,34360,2
7.2288e+05,6,11198,11096,17931,1.62,5.3114,1.1593,58790,3
7.2291e+05,6,8963,8641,9695,1.12,3.6721,1.1593,31787,4
7.2294e+05,6,2664,2659,4352,1.64,5.377,1.1593,14269,5
7.2297e+05,6,7003,6960,10164,1.46,4.7868,1.1593,33324,6
7.23e+05,6,2477,2406,3102,1.29,4.2295,1.1593,10170,7
7.2303e+05,6,6583,6555,7610,1.16,3.8033,1.1593,24951,8
7.2306e+05,6,3464,3376,3839,1.14,3.7377,1.1593,12587,9
7.2309e+05,6,5882,5844,6673,1.14,3.7377,1.1593,21879,10
7.2312e+05,6,3194,3167,3649,1.15,3.7705,1.1593,11964,11
7.2315e+05,6,3180,3009,4379,1.46,4.7868,1.1593,14357,12
7.2318e+05,6,4030,3976,5891,1.48,4.2753,1.2307,17017,1
7.2321e+05,6,9377,9333,12044,1.29,3.7265,1.2307,34792,2
7.2324e+05,6,1181,1166,1853,1.59,4.5931,1.2307,5352.8,3
7.2327e+05,6,1511,1480,2540,1.72,4.9686,1.2307,7337.4,4
7.233e+05,6,7806,7714,8216,1.07,3.0909,1.2307,23734,5
7.2333e+05,6,9369,6948,6306,0.91,2.6287,1.2307,18216,6
7.2336e+05,6,6638,4535,4959,1.09,3.1487,1.2307,14325,7
7.2339e+05,6,1692,1600,2417,1.51,4.362,1.2307,6982.1,8
7.2342e+05,6,2601,2589,3802,1.47,4.2464,1.2307,10983,9
7.2346e+05,6,922,922,1376,1.49,4.3042,1.2307,3974.9,10
7.2349e+05,6,3562,3507,5963,1.7,4.9108,1.2307,17225,11
7.2352e+05,6,6432,6292,9439,1.5,4.3331,1.2307,27267,12
7.2355e+05,6,2012,1942,3132,1.61,4.216,1.3577,8201.5,1
7.2358e+05,6,2402,2385,4615,1.94,5.0801,1.3577,12085,2
7.2361e+05,6,1920,1883,3280,1.74,4.5564,1.3577,8589,3
7.2364e+05,6,2433,2421,5400,2.23,5.8395,1.3577,14140,4
7.2367e+05,6,1380,1358,3042,2.24,5.8657,1.3577,7965.8,5
7.237e+05,6,1687,1637,3157,1.93,5.0539,1.3577,8266.9,6
7.2373e+05,6,1069,1048,2359,2.25,5.8919,1.3577,6177.3,7
7.2376e+05,6,2066,2058,3913,1.9,4.9753,1.3577,10247,8
7.2379e+05,6,1933,1908,3910,2.05,5.3681,1.3577,10239,9
7.2382e+05,6,4524,4427,7191,1.62,4.2421,1.3577,18830,10
7.2385e+05,6,7317,7233,9255,1.28,3.3518,1.3577,24235,11
7.2388e+05,6,2236,2134,4445,2.08,5.4467,1.3577,11640,12
7.2391e+05,6,2896,2785,5418,1.95,4.81,1.541,13364,1
7.2394e+05,6,1438,1324,3064,2.31,5.6979,1.541,7557.8,2
7.2397e+05,6,812,736,1657,2.25,5.5499,1.541,4087.2,3
7.24e+05,6,6331,6298,10093,1.6,3.9466,1.541,24896,4
7.2403e+05,6,6402,6384,8775,1.37,3.3793,1.541,21645,5
7.2406e+05,6,5200,5156,8102,1.57,3.8726,1.541,19985,6
7.2409e+05,6,1953,1885,3738,1.98,4.884,1.541,9220.3,7
7.2412e+05,6,3734,3715,6161,1.66,4.0946,1.541,15197,8
7.2416e+05,6,3295,3236,6541,2.02,4.9826,1.541,16134,9
7.2418e+05,6,5567,5498,8133,1.48,3.6506,1.541,20061,10
7.2422e+05,6,4151,4104,5386,1.31,3.2313,1.541,13285,11
7.2425e+05,6,3681,3617,5933,1.64,4.0453,1.541,14635,12
7.2428e+05,6,2867,2768,4978,1.8,4.3018,1.7159,11897,1
7.2431e+05,6,7220,7094,13691,1.93,4.6124,1.7159,32720,2
7.2434e+05,6,7604,7445,12779,1.72,4.1106,1.7159,30540,3
7.2437e+05,6,2330,2136,3636,1.7,4.0628,1.7159,8689.6,4
7.244e+05,6,1095,1071,1730,1.62,3.8716,1.7159,4134.5,5
7.2443e+05,6,505,496,1010,2.04,4.8753,1.7159,2413.8,6
7.2446e+05,6,1257,1234,2473,2,4.7797,1.7159,5910.1,7
7.2449e+05,6,5341,5185,10020,1.93,4.6124,1.7159,23946,8
7.2452e+05,6,2587,2555,6605,2.59,6.1898,1.7159,15785,9
7.2455e+05,6,528,515,1740,3.38,8.0778,1.7159,4158.4,10
7.2458e+05,6,6243,6078,9997,1.64,3.9194,1.7159,23892,11
7.2461e+05,6,7473,7240,11938,1.65,3.9433,1.7159,28530,12
7.2464e+05,6,5226,5137,9031,1.76,4.0321,1.8461,20690,1
7.2467e+05,6,4411,4267,7759,1.82,4.1696,1.8461,17776,2
7.247e+05,6,4031,3948,6385,1.62,3.7114,1.8461,14628,3
7.2473e+05,6,6058,6048,10761,1.78,4.0779,1.8461,24653,4
7.2476e+05,6,3469,2983,4928,1.65,3.7801,1.8461,11290,5
7.2479e+05,6,997,920,1665,1.81,4.1466,1.8461,3814.5,6
7.2482e+05,6,2842,2759,4860,1.76,4.0321,1.8461,11134,7
7.2486e+05,6,5007,4915,7502,1.53,3.5052,1.8461,17187,8
7.2489e+05,6,7709,7607,9583,1.26,2.8866,1.8461,21954,9
7.2492e+05,6,6837,6701,10914,1.63,3.7343,1.8461,25004,10
7.2495e+05,6,6308,6255,12764,2.04,4.6736,1.8461,29242,11
7.2498e+05,6,6447,6346,12123,1.91,4.3757,1.8461,27773,12
7.2501e+05,6,14819,14629,18390,1.26,2.7874,1.9662,40682,1
7.2504e+05,6,14479,14252,24617,1.73,3.8271,1.9662,54457,2
7.2507e+05,6,5412,5375,12511,2.33,5.1544,1.9662,27677,3
7.251e+05,6,6991,6982,10640,1.52,3.3625,1.9662,23538,4
7.2513e+05,6,4269,4212,7465,1.77,3.9156,1.9662,16514,5
7.2516e+05,6,6732,6706,9591,1.43,3.1634,1.9662,21217,6
7.2519e+05,6,4757,4721,8059,1.71,3.7828,1.9662,17828,7
7.2522e+05,6,8113,8077,12841,1.59,3.5174,1.9662,28407,8
7.2525e+05,6,7746,7704,11972,1.55,3.4289,1.9662,26484,9
7.2528e+05,6,6071,6033,9476,1.57,3.4731,1.9662,20963,10
7.2531e+05,6,11412,11343,20936,1.85,4.0925,1.9662,46314,11
7.2534e+05,6,8226,8141,14379,1.77,3.9156,1.9662,31809,12
7.2537e+05,6,11881,11800,20077,1.7,3.6921,2.0795,43604,1
7.254e+05,6,9931,9856,16818,1.71,3.7138,2.0795,36526,2
7.2543e+05,6,12244,12108,19377,1.6,3.4749,2.0795,42083,3
7.2546e+05,6,3980,3954,7132,1.8,3.9093,2.0795,15489,4
7.2549e+05,6,4282,4222,6724,1.59,3.4532,2.0795,14603,5
7.2552e+05,6,4692,4662,7087,1.52,3.3012,2.0795,15392,6
7.2555e+05,6,9213,9173,12662,1.38,2.9971,2.0795,27500,7
7.2558e+05,6,11639,11465,15829,1.38,2.9971,2.0795,34378,8
7.2562e+05,6,8825,8772,13704,1.56,3.388,2.0795,29763,9
7.2565e+05,6,15758,15733,25695,1.63,3.5401,2.0795,55805,10
7.2568e+05,6,7499,7455,11467,1.54,3.3446,2.0795,24904,11
7.2571e+05,6,3513,3439,7437,2.16,4.6911,2.0795,16152,12
7.2574e+05,6,4399,4358,10495,2.41,5.0498,2.2693,21991,1
7.2577e+05,6,3130,3095,6021,1.95,4.0859,2.2693,12616,2
7.258e+05,6,7045,7045,12673,1.8,3.7716,2.2693,26554,3
7.2583e+05,6,6687,6614,13091,1.98,4.1488,2.2693,27430,4
7.2586e+05,6,9007,6508,17423,2.68,5.6155,2.2693,36507,5
7.2589e+05,6,8775,8775,18484,2.11,4.4212,2.2693,38730,6
7.2592e+05,6,2433,2427,5904,2.43,5.0917,2.2693,12371,7
7.2595e+05,6,9941,9874,16129,1.63,3.4154,2.2693,33796,8
7.2598e+05,6,9753,9744,18288,1.88,3.9392,2.2693,38320,9
7.2601e+05,6,5407,5385,8841,1.64,3.4364,2.2693,18525,10
7.2604e+05,6,4211,4182,9098,2.18,4.5678,2.2693,19063,11
7.2607e+05,6,4365,4302,11369,2.64,5.5317,2.2693,23822,12
7.261e+05,6,4358,4336,10561,2.44,4.9095,2.5197,21250,1
7.2613e+05,6,5206,5180,13331,2.57,5.1711,2.5197,26823,2
7.2616e+05,6,3669,3617,8162,2.26,4.5473,2.5197,16423,3
7.2619e+05,6,4936,4923,8246,1.68,3.3803,2.5197,16592,4
7.2622e+05,6,2369,2329,6133,2.63,5.2918,2.5197,12340,5
7.2626e+05,6,2505,2505,5525,2.21,4.4467,2.5197,11117,6
7.2628e+05,6,2039,2039,4083,2,4.0242,2.5197,8215.4,7
7.2632e+05,6,2607,2600,6515,2.51,5.0504,2.5197,13109,8
7.2635e+05,6,1727,1588,3926,2.47,4.9699,2.5197,7899.5,9
7.2638e+05,6,2272,2256,5672,2.51,5.0504,2.5197,11413,10
7.2641e+05,6,1166,1158,3607,3.12,6.2777,2.5197,7257.6,11
7.2644e+05,6,1034,1005,2816,2.8,5.6339,2.5197,5666.1,12
7.2647e+05,6,2842,2828,9350,3.31,6.3539,2.6764,17948,1
7.265e+05,6,3602,3578,11458,3.2,6.1427,2.6764,21995,2
7.2653e+05,6,8481,8481,20407,2.41,4.6262,2.6764,39173,3
7.2656e+05,6,7378,7378,19920,2.7,5.1829,2.6764,38239,4
7.2659e+05,6,10268,10239,20711,2.02,3.8776,2.6764,39757,5
7.2662e+05,6,7322,7288,18308,2.51,4.8182,2.6764,35144,6
7.2665e+05,6,3016,3002,8730,2.91,5.5861,2.6764,16758,7
7.2668e+05,6,5086,5069,14277,2.82,5.4133,2.6764,27406,8
7.2671e+05,6,5409,5383,15834,2.94,5.6436,2.6764,30395,9
7.2674e+05,6,4789,4737,14806,3.13,6.0084,2.6764,28422,10
7.2677e+05,6,2615,2555,7824,3.06,5.874,2.6764,15019,11
7.268e+05,6,6503,6371,17717,2.78,5.3365,2.6764,34010,12
7.2683e+05,6,1617,1604,6463,4.03,7.3394,2.7623,11770,1
7.2686e+05,6,4351,4336,13103,3.02,5.5,2.7623,23863,2
7.2689e+05,6,3637,3617,12942,3.58,6.5199,2.7623,23570,3
7.2692e+05,6,4890,4760,12928,2.72,4.9537,2.7623,23544,4
7.2695e+05,6,8062,8062,20318,2.52,4.5894,2.7623,37003,5
7.2698e+05,6,6849,6849,17364,2.54,4.6259,2.7623,31623,6
7.2702e+05,6,2408,2362,6927,2.93,5.3361,2.7623,12615,7
7.2705e+05,6,15042,15026,35395,2.36,4.298,2.7623,64461,8
7.2708e+05,6,13813,13813,32280,2.34,4.2616,2.7623,58788,9
7.2711e+05,6,4510,4490,10760,2.4,4.3709,2.7623,19596,10
7.2714e+05,6,5726,5657,13124,2.32,4.2252,2.7623,23901,11
7.2717e+05,6,3882,3831,12824,3.35,6.101,2.7623,23355,12
7.272e+05,6,5967,5880,16953,2.88,5.0333,2.8834,29628,1
7.2723e+05,6,12945,12908,21729,1.68,2.9361,2.8834,37975,2
7.2726e+05,6,4477,4403,14148,3.21,5.61,2.8834,24726,3
7.2729e+05,6,3650,3645,12467,3.42,5.977,2.8834,21788,4
7.2732e+05,6,5970,5964,15958,2.68,4.6837,2.8834,27889,5
7.2735e+05,6,4130,3814,12183,3.19,5.575,2.8834,21292,6
7.2738e+05,6,7311,7258,21863,3.01,5.2605,2.8834,38209,7
7.2741e+05,6,6603,6064,13749,2.27,3.9672,2.8834,24029,8
7.2744e+05,6,3909,3551,10570,2.98,5.208,2.8834,18473,9
7.2747e+05,6,4765,4749,13887,2.92,5.1032,2.8834,24270,10
7.275e+05,6,3296,3270,9739,2.98,5.208,2.8834,17020,11
7.2753e+05,6,3009,2912,9488,3.26,5.6974,2.8834,16582,12
7.2756e+05,6,2640,2568,9625,3.75,6.3622,3.0484,16330,1
7.276e+05,6,3861,3849,12108,3.15,5.3442,3.0484,20542,2
7.2762e+05,6,4482,4410,12772,2.9,4.9201,3.0484,21669,3
7.2766e+05,6,3792,3703,10503,2.84,4.8183,3.0484,17819,4
7.2768e+05,6,4742,4713,14126,3,5.0898,3.0484,23966,5
7.2772e+05,6,3021,3007,10085,3.35,5.6836,3.0484,17110,6
7.2775e+05,6,5639,5639,17612,3.12,5.2933,3.0484,29880,7
7.2778e+05,6,3957,3953,12743,3.22,5.463,3.0484,21620,8
7.2781e+05,6,3114,3087,9935,3.22,5.463,3.0484,16856,9
7.2784e+05,6,10097,10055,20101,2,3.3932,3.0484,34103,10
7.2787e+05,6,5249,4784,12393,2.59,4.3942,3.0484,21026,11
7.279e+05,6,5422,5335,14379,2.7,4.5808,3.0484,24395,12
7.2793e+05,6,5776,5691,16525,2.9,4.7771,3.2148,27221,1
7.2796e+05,6,2384,2376,8574,3.61,5.9467,3.2148,14124,2
7.2799e+05,6,12570,12550,28627,2.28,3.7558,3.2148,47156,3
7.2802e+05,6,4155,4141,13551,3.27,5.3866,3.2148,22322,4
7.2805e+05,6,7239,7235,19452,2.69,4.4312,3.2148,32043,5
7.2808e+05,6,4718,4706,15034,3.19,5.2548,3.2148,24765,6
7.2811e+05,6,6188,6174,17057,2.76,4.5465,3.2148,28098,7
7.2814e+05,6,6480,6445,18998,2.95,4.8595,3.2148,31295,8
7.2817e+05,6,2919,2873,9512,3.31,5.4525,3.2148,15669,9
7.282e+05,6,4996,4973,14565,2.93,4.8265,3.2148,23993,10
7.2823e+05,6,3572,3564,10748,3.02,4.9748,3.2148,17705,11
7.2826e+05,6,5653,5522,17800,3.22,5.3042,3.2148,29321,12
7.283e+05,6,4045,3890,13959,3.59,5.7661,3.3495,22420,1
7.2833e+05,6,9213,9205,22529,2.45,3.9351,3.3495,36185,2
7.2835e+05,6,7576,7436,22334,3,4.8184,3.3495,35872,3
7.2838e+05,6,4846,4836,16321,3.38,5.4288,3.3495,26214,4
7.2842e+05,6,5394,5380,13644,2.54,4.0796,3.3495,21914,5
7.2845e+05,6,6435,6408,17297,2.7,4.3366,3.3495,27782,6
7.2848e+05,6,9433,9411,22451,2.39,3.8387,3.3495,36060,7
7.2851e+05,6,8124,8108,21178,2.61,4.192,3.3495,34015,8
7.2854e+05,6,8232,8115,24248,2.99,4.8024,3.3495,38946,9
7.2857e+05,6,5196,5153,15164,2.94,4.7221,3.3495,24356,10
7.286e+05,6,3982,3980,15402,3.87,6.2158,3.3495,24738,11
7.2863e+05,6,6863,6773,22107,3.26,5.236,3.3495,35507,12
7.2866e+05,6,4617,4321,18036,4.17,6.5131,3.4529,28170,1
7.2869e+05,6,8108,8003,21466,2.68,4.1858,3.4529,33527,2
7.2872e+05,6,5049,4881,15313,3.14,4.9043,3.4529,23917,3
7.2875e+05,6,8144,8108,19315,2.38,3.7173,3.4529,30168,4
7.2878e+05,6,4194,4162,14298,3.44,5.3729,3.4529,22332,5
7.2881e+05,6,6239,6204,20520,3.31,5.1698,3.4529,32050,6
7.2884e+05,6,3769,3748,12971,3.46,5.4041,3.4529,20259,7
7.2887e+05,6,5739,5731,21023,3.67,5.7321,3.4529,32835,8
7.289e+05,6,8884,8680,22302,2.57,4.014,3.4529,34833,9
7.2893e+05,6,3889,3868,14471,3.74,5.8414,3.4529,22602,10
7.2896e+05,6,3365,3259,9619,2.95,4.6076,3.4529,15024,11
7.2899e+05,6,7296,7196,20015,2.78,4.342,3.4529,31261,12
7.2902e+05,6,5437,5166,19856,3.84,5.8256,3.5516,30123,1
7.2906e+05,6,2858,2778,12964,4.67,7.0848,3.5516,19668,2
7.2908e+05,6,3424,3198,13673,4.27,6.478,3.5516,20743,3
7.2912e+05,6,6549,6505,20709,3.18,4.8243,3.5516,31417,4
7.2915e+05,6,5011,4884,14656,3,4.5513,3.5516,22234,5
7.2918e+05,6,6289,5914,22165,3.75,5.6891,3.5516,33626,6
7.2921e+05,6,5599,5429,14369,2.65,4.0203,3.5516,21799,7
7.2924e+05,6,3654,3502,13466,3.84,5.8256,3.5516,20429,8
7.2927e+05,6,3730,3647,13988,3.84,5.8256,3.5516,21221,9
7.293e+05,6,3772,3616,14131,3.91,5.9318,3.5516,21438,10
7.2933e+05,6,2893,2814,12185,4.33,6.569,3.5516,18486,11
7.2936e+05,6,6393,6211,23393,3.77,5.7194,3.5516,35489,12
7.2939e+05,6,5402,5235,19824,3.79,5.6208,3.6089,29400,1
7.2942e+05,6,5576,5410,18818,3.48,5.161,3.6089,27908,2
7.2945e+05,6,6910,6650,20449,3.08,4.5678,3.6089,30327,3
7.2948e+05,6,7681,6894,17564,2.55,3.7818,3.6089,26048,4
7.2951e+05,6,5254,5032,15853,3.15,4.6716,3.6089,23511,5
7.2954e+05,6,2948,2822,11279,4,5.9322,3.6089,16727,6
7.2957e+05,6,6495,6089,18571,3.05,4.5233,3.6089,27542,7
7.296e+05,6,5380,4943,16356,3.31,4.9089,3.6089,24257,8
7.2963e+05,6,8069,7241,20440,2.82,4.1822,3.6089,30314,9
7.2966e+05,6,5817,5555,17055,3.07,4.553,3.6089,25294,10
7.297e+05,6,6588,6417,21267,3.31,4.9089,3.6089,31540,11
7.2972e+05,6,8204,8065,22960,2.85,4.2267,3.6089,34051,12
7.2976e+05,6,5755,5579,19325,3.46,5.0527,3.656,28221,1
7.2979e+05,6,4964,4813,17524,3.64,5.3155,3.656,25591,2
7.2982e+05,6,7117,6893,17789,2.58,3.7676,3.656,25978,3
7.2985e+05,6,7042,6848,13225,1.93,2.8184,3.656,19313,4
7.2988e+05,6,4956,4738,7596,1.6,2.3365,3.656,11093,5
7.2991e+05,6,6234,6012,16752,2.79,4.0743,3.656,24463,6
7.2994e+05,6,8272,7960,20823,2.62,3.826,3.656,30408,7
7.2997e+05,6,5741,5530,14621,2.64,3.8552,3.656,21351,8
7.3e+05,6,8411,8236,22112,2.68,3.9136,3.656,32290,9
7.3003e+05,6,12350,11764,24484,2.08,3.0375,3.656,35754,10
7.3006e+05,6,6063,5915,13932,2.36,3.4463,3.656,20345,11
7.3009e+05,6,7140,6341,15885,2.51,3.6654,3.656,23197,12
7.3012e+05,6,7352,7136,19297,2.7,3.8576,3.7045,27571,1
7.3015e+05,6,9388,8860,23364,2.64,3.7719,3.7045,33381,2
